UID,USER_ID,TRANSACTION_TIME,TRANSACTION_TYPE,AMOUNT
0,7017,2021-02-21 09:01:08,Transaction_promo,3000
0,9585,2021-02-21 09:29:57,Transaction_promo,800
0,7837,2021-02-21 09:23:24,Transaction_promo,5300
0,5029,2021-02-21 10:16:11,Transaction_promo,2500
0,548,2021-02-21 09:23:32,Transaction_promo,4300
0,3792,2021-02-21 09:17:00,Transaction_promo,8600
0,3953,2021-02-21 10:08:12,Transaction_promo,8800
0,3634,2021-02-21 09:04:53,Transaction_promo,2000
0,3720,2021-02-21 09:25:55,Transaction_promo,6600
0,1111,2021-02-21 10:29:32,Transaction_promo,3900
0,3884,2021-02-21 09:24:17,Transaction_promo,6500
0,2702,2021-02-21 10:02:00,Organic,2500
0,5497,2021-02-21 12:16:07,Organic,3300
0,1186,2021-02-21 14:14:59,Organic,19200
0,34,2021-02-21 11:04:01,Organic,3400
0,1734,2021-02-21 13:05:06,Organic,11000
0,3164,2021-02-21 18:08:43,Organic,800
0,1439,2021-02-21 13:30:27,Organic,2800
0,3282,2021-02-21 20:24:45,Organic,2500
0,2843,2021-02-21 13:29:05,Organic,5100
0,424,2021-02-21 22:00:38,Organic,4900
0,2979,2021-02-21 16:09:09,Organic,8400
0,717,2021-02-21 15:25:32,Organic,9900
0,6471,2021-02-21 14:30:03,Organic,4000
0,1060,2021-02-21 17:02:47,Organic,4600
0,9324,2021-02-21 11:23:19,Organic,1100
0,7394,2021-02-21 08:18:10,Organic,5500
0,6430,2021-02-21 05:25:48,Organic,3500
0,6028,2021-02-21 23:26:23,Organic,7700
0,1752,2021-02-21 19:03:42,Organic,4100
0,8893,2021-02-21 14:00:44,Organic,4600
0,1733,2021-02-21 18:30:55,Organic,14900
0,5915,2021-02-21 23:15:29,Organic,6500
0,3838,2021-02-21 12:09:18,Organic,5600
0,6290,2021-02-21 16:22:31,Organic,2800
0,9207,2021-02-21 04:00:19,Organic,1600
0,796,2021-02-21 21:26:10,Organic,13300
0,7522,2021-02-21 18:09:13,Organic,7400
0,1648,2021-02-21 10:21:18,Organic,18400
0,7320,2021-02-21 04:20:41,Organic,1700
0,9871,2021-02-21 18:09:18,Organic,700
0,951,2021-02-21 11:19:55,Organic,17200
0,381,2021-02-21 19:00:10,Organic,4900
0,3333,2021-02-21 15:30:33,Organic,5800
0,3774,2021-02-21 01:14:01,Organic,4600
0,4978,2021-02-21 17:25:46,Organic,4500
0,8646,2021-02-21 04:15:08,Organic,1400
0,2702,2021-02-22 11:28:15,Organic,2700
0,6614,2021-02-22 13:06:24,Organic,2300
0,2717,2021-02-22 11:20:41,Organic,5000
0,5709,2021-02-22 20:21:04,Organic,3600
0,8318,2021-02-22 11:12:07,Organic,7500
0,4723,2021-02-22 11:11:13,Organic,9400
0,2377,2021-02-22 11:00:29,Organic,4200
0,4566,2021-02-22 09:08:02,Organic,2300
0,8622,2021-02-22 02:10:07,Organic,1700
0,4653,2021-02-22 16:17:34,Organic,1100
0,4587,2021-02-22 12:18:45,Organic,1200
0,6174,2021-02-22 12:29:23,Organic,3200
0,9038,2021-02-22 14:26:48,Organic,2200
0,4771,2021-02-22 19:28:44,Organic,1400
0,5642,2021-02-22 12:13:10,Organic,2900
0,8059,2021-02-22 00:17:09,Organic,5600
0,8670,2021-02-22 12:29:56,Organic,2000
0,8811,2021-02-22 21:26:27,Organic,3500
0,3737,2021-02-22 15:01:41,Organic,4700
0,2869,2021-02-22 08:08:28,Organic,3200
0,7452,2021-02-22 21:12:33,Organic,1800
0,26,2021-02-22 13:19:38,Organic,1600
0,4724,2021-02-22 20:16:05,Organic,2900
0,1862,2021-02-22 01:14:28,Organic,15100
0,1923,2021-02-22 09:14:59,Organic,23500
0,7898,2021-02-22 09:23:33,Organic,6500
0,4387,2021-02-22 15:06:45,Organic,7700
0,8694,2021-02-22 09:27:54,Organic,6500
0,185,2021-02-22 09:24:45,Organic,3700
0,2074,2021-02-22 18:00:19,Organic,8700
0,8443,2021-02-22 17:08:16,Organic,4600
0,5723,2021-02-22 20:27:40,Organic,8500
0,153,2021-02-22 21:09:47,Organic,1500
0,9467,2021-02-22 12:13:55,Organic,1400
0,7400,2021-02-22 10:00:19,Organic,7700
0,4184,2021-02-22 03:27:54,Organic,6700
0,4241,2021-02-22 12:16:41,Organic,6000
0,2643,2021-02-22 11:04:55,Organic,800
0,8006,2021-02-22 23:13:31,Organic,8100
0,4730,2021-02-22 10:29:13,Organic,8000
0,3940,2021-02-22 10:02:38,Organic,7000
0,5819,2021-02-22 17:21:06,Organic,3400
0,9572,2021-02-22 09:11:16,Organic,1900
0,3043,2021-02-22 18:16:02,Organic,6300
0,8413,2021-02-22 16:06:56,Organic,3700
0,9437,2021-02-22 20:20:42,Organic,1600
0,7141,2021-02-22 15:23:00,Organic,9100
0,3401,2021-02-22 17:16:03,Organic,5400
0,6756,2021-02-22 12:10:11,Organic,4300
0,4086,2021-02-22 22:24:56,Organic,5200
0,2562,2021-02-22 11:28:40,Organic,2800
0,3539,2021-02-22 19:02:24,Organic,6800
0,2529,2021-02-22 17:08:55,Organic,5900
0,7880,2021-02-22 23:24:50,Organic,4400
0,7630,2021-02-22 23:28:00,Organic,4400
0,2160,2021-02-22 02:04:36,Organic,27900
0,4704,2021-02-22 17:14:09,Organic,1500
0,926,2021-02-22 09:14:48,Organic,15000
0,836,2021-02-22 22:23:31,Organic,10200
0,4703,2021-02-22 21:02:38,Organic,5400
0,9749,2021-02-22 14:28:41,Organic,1400
0,7347,2021-02-22 13:04:38,Organic,2800
0,7418,2021-02-22 15:13:03,Organic,1900
0,5661,2021-02-22 18:11:46,Organic,1500
0,6332,2021-02-22 18:28:39,Organic,5700
0,3912,2021-02-22 14:14:53,Organic,6700
0,3774,2021-02-22 12:18:22,Organic,2800
0,5410,2021-02-22 07:08:35,Organic,6700
0,5007,2021-02-22 15:29:05,Organic,6500
0,8905,2021-02-22 18:27:02,Organic,1600
0,2816,2021-02-22 22:00:04,Organic,8700
0,4779,2021-02-23 12:19:11,Transaction_promo,3600
0,4928,2021-02-23 13:25:28,Transaction_promo,2800
0,4299,2021-02-23 12:17:42,Transaction_promo,5900
0,6335,2021-02-23 12:15:44,Transaction_promo,7600
0,5484,2021-02-23 13:26:41,Transaction_promo,1300
0,4106,2021-02-23 13:20:33,Transaction_promo,8300
0,656,2021-02-23 12:06:03,Transaction_promo,3200
0,7886,2021-02-23 12:21:07,Transaction_promo,5200
0,5112,2021-02-23 13:09:17,Transaction_promo,4200
0,4569,2021-02-23 12:25:03,Transaction_promo,600
0,7095,2021-02-23 13:00:25,Transaction_promo,1800
0,1957,2021-02-23 12:09:19,Transaction_promo,14400
0,7949,2021-02-23 13:24:34,Transaction_promo,9700
0,2177,2021-02-23 12:03:29,Transaction_promo,20000
0,4924,2021-02-23 12:18:06,Transaction_promo,3300
0,6471,2021-02-23 12:26:11,Transaction_promo,4300
0,852,2021-02-23 13:23:31,Transaction_promo,13200
0,8746,2021-02-23 13:15:57,Transaction_promo,1700
0,6518,2021-02-23 12:24:12,Transaction_promo,2300
0,9029,2021-02-23 13:07:59,Transaction_promo,3200
0,3382,2021-02-23 13:11:25,Transaction_promo,2700
0,4740,2021-02-23 13:14:27,Transaction_promo,2700
0,5599,2021-02-23 12:18:57,Transaction_promo,4200
0,1815,2021-02-23 13:20:43,Transaction_promo,5500
0,3919,2021-02-23 13:17:51,Transaction_promo,7600
0,17,2021-02-23 13:16:58,Transaction_promo,7000
0,8615,2021-02-23 12:28:06,Transaction_promo,3100
0,4178,2021-02-23 12:00:42,Transaction_promo,3200
0,1290,2021-02-23 13:12:42,Transaction_promo,14600
0,1111,2021-02-23 13:02:03,Transaction_promo,2400
0,7195,2021-02-23 12:06:43,Transaction_promo,4700
0,1522,2021-02-23 13:14:16,Transaction_promo,21200
0,8973,2021-02-23 12:11:13,Transaction_promo,4900
0,3254,2021-02-23 12:19:55,Transaction_promo,3300
0,3632,2021-02-23 13:27:36,Transaction_promo,3500
0,5007,2021-02-23 13:04:27,Transaction_promo,6500
0,4734,2021-02-23 13:18:45,Transaction_promo,4800
0,6195,2021-02-23 14:15:40,Organic,2600
0,4625,2021-02-23 12:09:49,Organic,4400
0,621,2021-02-23 20:08:03,Organic,5500
0,6495,2021-02-23 11:05:35,Organic,9800
0,5588,2021-02-23 15:29:33,Organic,6800
0,6342,2021-02-23 17:00:39,Organic,5400
0,9393,2021-02-23 22:01:03,Organic,2200
0,4684,2021-02-23 15:17:37,Organic,9300
0,5904,2021-02-23 12:11:20,Organic,3100
0,4503,2021-02-23 17:21:48,Organic,3800
0,4403,2021-02-23 17:20:41,Organic,2100
0,7108,2021-02-23 18:11:52,Organic,4200
0,8839,2021-02-23 02:19:03,Organic,4700
0,3705,2021-02-23 22:08:11,Organic,7900
0,5372,2021-02-23 23:02:28,Organic,6300
0,5687,2021-02-23 17:10:36,Organic,4200
0,6563,2021-02-23 09:12:45,Organic,1400
0,1443,2021-02-23 20:00:57,Organic,15200
0,7762,2021-02-23 15:01:12,Organic,8000
0,8311,2021-02-23 19:01:31,Organic,9900
0,804,2021-02-23 07:03:20,Organic,10000
0,3743,2021-02-23 14:10:36,Organic,2000
0,6859,2021-02-23 22:13:37,Organic,2600
0,4408,2021-02-23 11:16:27,Organic,4100
0,3113,2021-02-23 01:23:00,Organic,6400
0,1862,2021-02-23 21:15:37,Organic,16400
0,302,2021-02-23 17:06:44,Organic,1900
0,359,2021-02-23 10:19:44,Organic,1800
0,73,2021-02-23 11:19:12,Organic,3400
0,550,2021-02-23 18:06:45,Organic,3900
0,5631,2021-02-23 12:01:23,Organic,9200
0,8563,2021-02-23 09:23:25,Organic,7900
0,6372,2021-02-23 12:16:54,Organic,3400
0,8277,2021-02-23 14:30:46,Organic,6600
0,7205,2021-02-23 13:07:05,Organic,3600
0,607,2021-02-23 00:25:56,Organic,4100
0,3470,2021-02-23 11:02:20,Organic,1000
0,2194,2021-02-23 14:26:25,Organic,16100
0,4294,2021-02-23 19:17:43,Organic,6800
0,5544,2021-02-23 17:06:11,Organic,3300
0,7325,2021-02-23 12:18:35,Organic,6000
0,4143,2021-02-23 21:02:12,Organic,2900
0,3334,2021-02-23 18:28:29,Organic,2900
0,4902,2021-02-23 16:22:47,Organic,6800
0,5106,2021-02-23 14:25:23,Organic,2700
0,1574,2021-02-23 10:23:03,Organic,8600
0,5269,2021-02-23 09:28:14,Organic,5600
0,5063,2021-02-23 16:06:39,Organic,5900
0,7399,2021-02-23 15:05:11,Organic,4900
0,1807,2021-02-23 11:03:37,Organic,27300
0,8858,2021-02-23 19:12:54,Organic,2000
0,499,2021-02-23 11:29:14,Organic,3900
0,4435,2021-02-23 15:07:52,Organic,6700
0,4999,2021-02-23 08:24:15,Organic,3700
0,1240,2021-02-23 14:08:55,Organic,11400
0,6505,2021-02-23 17:09:44,Organic,6900
0,6892,2021-02-23 22:19:25,Organic,4700
0,8905,2021-02-23 14:09:47,Organic,1300
0,3093,2021-02-23 22:04:17,Organic,6100
0,5080,2021-02-23 13:30:14,Organic,4700
0,220,2021-02-24 18:09:27,Transaction_promo,3800
0,1742,2021-02-24 17:08:17,Transaction_promo,7900
0,6492,2021-02-24 17:22:33,Transaction_promo,4400
0,3077,2021-02-24 18:04:50,Transaction_promo,7000
0,6369,2021-02-24 17:16:47,Transaction_promo,4000
0,8318,2021-02-24 18:02:05,Transaction_promo,8200
0,2518,2021-02-24 17:22:06,Transaction_promo,5200
0,2543,2021-02-24 17:20:07,Transaction_promo,6900
0,4642,2021-02-24 17:23:51,Transaction_promo,4200
0,483,2021-02-24 18:01:31,Transaction_promo,2600
0,6671,2021-02-24 17:21:50,Transaction_promo,5900
0,3101,2021-02-24 18:07:29,Transaction_promo,2900
0,3116,2021-02-24 17:23:13,Transaction_promo,5300
0,4352,2021-02-24 18:03:36,Transaction_promo,6500
0,7272,2021-02-24 17:03:19,Transaction_promo,6300
0,2443,2021-02-24 18:03:22,Transaction_promo,9000
0,4403,2021-02-24 17:01:49,Transaction_promo,4000
0,8035,2021-02-24 18:13:44,Transaction_promo,7100
0,4284,2021-02-24 18:01:39,Transaction_promo,3700
0,5372,2021-02-24 17:17:15,Transaction_promo,5700
0,6224,2021-02-24 18:21:35,Transaction_promo,3800
0,8389,2021-02-24 17:17:08,Transaction_promo,4400
0,5420,2021-02-24 18:23:59,Transaction_promo,7100
0,8979,2021-02-24 17:01:10,Transaction_promo,4500
0,121,2021-02-24 18:11:15,Transaction_promo,3700
0,8423,2021-02-24 18:28:11,Transaction_promo,2100
0,4309,2021-02-24 17:29:17,Transaction_promo,3100
0,9847,2021-02-24 17:19:52,Transaction_promo,1300
0,7560,2021-02-24 17:09:26,Transaction_promo,3100
0,1923,2021-02-24 17:08:46,Transaction_promo,20300
0,8694,2021-02-24 17:28:37,Transaction_promo,3700
0,5362,2021-02-24 17:14:51,Transaction_promo,5900
0,8558,2021-02-24 17:02:30,Transaction_promo,6100
0,3199,2021-02-24 17:15:58,Transaction_promo,5900
0,8910,2021-02-24 18:20:59,Transaction_promo,3200
0,1225,2021-02-24 18:20:25,Transaction_promo,21600
0,5091,2021-02-24 17:15:09,Transaction_promo,5400
0,1829,2021-02-24 17:23:55,Transaction_promo,11700
0,5453,2021-02-24 17:24:11,Transaction_promo,3700
0,2261,2021-02-24 17:00:25,Transaction_promo,10000
0,3962,2021-02-24 18:30:28,Transaction_promo,9700
0,6564,2021-02-24 17:07:14,Transaction_promo,7600
0,5479,2021-02-24 17:09:10,Transaction_promo,2400
0,7958,2021-02-24 18:07:52,Transaction_promo,5700
0,891,2021-02-24 18:28:42,Transaction_promo,14100
0,2434,2021-02-24 18:14:19,Transaction_promo,5700
0,1060,2021-02-24 18:02:59,Transaction_promo,5800
0,3473,2021-02-24 18:03:48,Transaction_promo,7800
0,5304,2021-02-24 18:03:52,Transaction_promo,10100
0,6539,2021-02-24 18:24:18,Transaction_promo,4400
0,4346,2021-02-24 17:07:01,Transaction_promo,10600
0,4877,2021-02-24 17:11:10,Transaction_promo,7200
0,4559,2021-02-24 17:30:57,Transaction_promo,9400
0,2114,2021-02-24 17:27:58,Transaction_promo,12400
0,2529,2021-02-24 17:15:23,Transaction_promo,6400
0,6561,2021-02-24 17:19:37,Transaction_promo,4000
0,7972,2021-02-24 17:14:53,Transaction_promo,7800
0,7407,2021-02-24 18:01:04,Transaction_promo,5100
0,2175,2021-02-24 18:16:41,Transaction_promo,25200
0,3370,2021-02-24 18:09:16,Transaction_promo,5200
0,2038,2021-02-24 17:18:46,Transaction_promo,18400
0,731,2021-02-24 18:04:57,Transaction_promo,9900
0,2214,2021-02-24 18:26:26,Transaction_promo,4400
0,6332,2021-02-24 17:13:57,Transaction_promo,3700
0,3366,2021-02-24 17:05:58,Transaction_promo,4200
0,6821,2021-02-24 17:22:19,Transaction_promo,2500
0,5550,2021-02-24 17:18:12,Transaction_promo,9200
0,5868,2021-02-24 18:16:32,Transaction_promo,3100
0,5354,2021-02-24 18:15:42,Transaction_promo,3000
0,7965,2021-02-24 18:05:32,Transaction_promo,2400
0,2703,2021-02-24 17:01:52,Transaction_promo,6500
0,6436,2021-02-24 01:23:20,Organic,7400
0,7982,2021-02-24 16:20:52,Organic,3200
0,4252,2021-02-24 13:05:35,Organic,8800
0,168,2021-02-24 07:20:31,Organic,2800
0,2570,2021-02-24 16:25:23,Organic,5700
0,3798,2021-02-24 20:13:29,Organic,4300
0,4809,2021-02-24 00:05:36,Organic,2600
0,5275,2021-02-24 13:20:27,Organic,4500
0,9131,2021-02-24 23:18:24,Organic,1500
0,4932,2021-02-24 16:17:17,Organic,5000
0,3313,2021-02-24 18:05:46,Organic,9000
0,2516,2021-02-24 17:18:04,Organic,9200
0,4917,2021-02-24 17:22:16,Organic,2100
0,5707,2021-02-24 16:14:02,Organic,1700
0,7989,2021-02-24 19:27:01,Organic,2400
0,8016,2021-02-24 17:23:56,Organic,5200
0,3641,2021-02-24 22:20:49,Organic,2900
0,2021,2021-02-24 13:06:12,Organic,15800
0,5262,2021-02-24 12:18:04,Organic,3100
0,1597,2021-02-24 10:18:33,Organic,20800
0,561,2021-02-24 19:23:18,Organic,2500
0,6560,2021-02-24 10:26:15,Organic,1900
0,4569,2021-02-24 23:03:45,Organic,1100
0,9779,2021-02-24 17:05:21,Organic,800
0,1923,2021-02-24 11:27:24,Organic,20300
0,4071,2021-02-24 18:11:35,Organic,5100
0,2076,2021-02-24 11:12:33,Organic,22800
0,847,2021-02-24 16:16:06,Organic,6200
0,6372,2021-02-24 04:18:02,Organic,1900
0,3044,2021-02-24 18:28:23,Organic,2400
0,9728,2021-02-24 19:30:35,Organic,1300
0,607,2021-02-24 15:15:59,Organic,2700
0,5764,2021-02-24 16:23:43,Organic,7900
0,4748,2021-02-24 17:10:52,Organic,8200
0,6518,2021-02-24 10:26:33,Organic,1800
0,3867,2021-02-24 20:27:46,Organic,2900
0,9542,2021-02-24 19:01:38,Organic,2200
0,2101,2021-02-24 03:11:38,Organic,16400
0,4086,2021-02-24 16:09:59,Organic,5200
0,1531,2021-02-24 12:10:51,Organic,4200
0,2562,2021-02-24 10:01:02,Organic,2600
0,3792,2021-02-24 19:10:44,Organic,10200
0,503,2021-02-24 18:24:23,Organic,2300
0,2114,2021-02-24 15:25:25,Organic,8600
0,8208,2021-02-24 09:01:43,Organic,6900
0,7972,2021-02-24 14:00:31,Organic,8400
0,8615,2021-02-24 13:16:31,Organic,3100
0,3779,2021-02-24 11:17:16,Organic,3700
0,3430,2021-02-24 17:00:11,Organic,2600
0,6643,2021-02-24 16:29:23,Organic,5800
0,2656,2021-02-24 17:19:56,Organic,4600
0,5463,2021-02-24 14:03:41,Organic,6600
0,7122,2021-02-24 10:13:56,Organic,4500
0,5578,2021-02-24 23:19:08,Organic,1600
0,2072,2021-02-24 17:04:50,Organic,8900
0,8606,2021-02-24 08:19:21,Organic,1600
0,5713,2021-02-24 17:10:57,Organic,5900
0,3509,2021-02-25 14:01:10,Transaction_promo,8100
0,5025,2021-02-25 13:18:39,Transaction_promo,1700
0,5259,2021-02-25 13:03:31,Transaction_promo,3900
0,8837,2021-02-25 13:11:03,Transaction_promo,4600
0,180,2021-02-25 14:21:24,Transaction_promo,5000
0,2951,2021-02-25 13:24:45,Transaction_promo,6700
0,8636,2021-02-25 14:24:45,Transaction_promo,1500
0,9157,2021-02-25 14:21:53,Transaction_promo,1200
0,2590,2021-02-25 14:15:03,Transaction_promo,4100
0,27,2021-02-25 14:29:40,Transaction_promo,2000
0,168,2021-02-25 13:13:51,Transaction_promo,1900
0,2336,2021-02-25 14:12:15,Transaction_promo,6200
0,9619,2021-02-25 14:19:45,Transaction_promo,2000
0,2905,2021-02-25 14:11:25,Transaction_promo,4500
0,8143,2021-02-25 13:04:38,Transaction_promo,6100
0,4684,2021-02-25 13:02:14,Transaction_promo,8100
0,1615,2021-02-25 13:11:10,Transaction_promo,9700
0,2443,2021-02-25 14:25:15,Transaction_promo,5100
0,6030,2021-02-25 14:05:09,Transaction_promo,3300
0,2830,2021-02-25 13:24:39,Transaction_promo,2700
0,4284,2021-02-25 14:07:56,Transaction_promo,4300
0,7669,2021-02-25 14:04:52,Transaction_promo,6200
0,8373,2021-02-25 13:21:49,Transaction_promo,2900
0,7945,2021-02-25 13:08:55,Transaction_promo,1400
0,2851,2021-02-25 14:30:22,Transaction_promo,9000
0,5875,2021-02-25 14:26:06,Transaction_promo,5500
0,5056,2021-02-25 13:20:34,Transaction_promo,7800
0,7428,2021-02-25 14:06:17,Transaction_promo,2600
0,1461,2021-02-25 13:24:26,Transaction_promo,17000
0,8641,2021-02-25 14:16:32,Transaction_promo,6700
0,9213,2021-02-25 14:14:48,Transaction_promo,1200
0,5775,2021-02-25 14:18:27,Transaction_promo,2500
0,6525,2021-02-25 14:30:13,Transaction_promo,1100
0,3649,2021-02-25 14:19:37,Transaction_promo,6500
0,4408,2021-02-25 14:00:40,Transaction_promo,4100
0,8492,2021-02-25 13:02:00,Transaction_promo,6000
0,2475,2021-02-25 13:25:55,Transaction_promo,9000
0,4628,2021-02-25 14:15:26,Transaction_promo,3700
0,2076,2021-02-25 14:14:41,Transaction_promo,15200
0,9600,2021-02-25 14:14:17,Transaction_promo,900
0,5570,2021-02-25 13:16:49,Transaction_promo,4100
0,762,2021-02-25 14:29:32,Transaction_promo,14600
0,2635,2021-02-25 13:05:03,Transaction_promo,4300
0,3569,2021-02-25 13:28:26,Transaction_promo,4300
0,4802,2021-02-25 13:19:49,Transaction_promo,7100
0,2372,2021-02-25 13:16:03,Transaction_promo,7500
0,8558,2021-02-25 14:04:19,Transaction_promo,4600
0,6068,2021-02-25 14:19:51,Transaction_promo,4400
0,4264,2021-02-25 13:00:15,Transaction_promo,6200
0,1294,2021-02-25 14:27:15,Transaction_promo,13700
0,1239,2021-02-25 13:15:38,Transaction_promo,3400
0,8574,2021-02-25 13:26:14,Transaction_promo,2500
0,3044,2021-02-25 13:07:31,Transaction_promo,2200
0,607,2021-02-25 13:04:45,Transaction_promo,3200
0,9450,2021-02-25 13:29:35,Transaction_promo,1600
0,1145,2021-02-25 14:22:11,Transaction_promo,4000
0,7102,2021-02-25 13:09:04,Transaction_promo,6600
0,8806,2021-02-25 13:04:19,Transaction_promo,1600
0,8178,2021-02-25 14:23:54,Transaction_promo,3900
0,2643,2021-02-25 14:24:35,Transaction_promo,1200
0,4072,2021-02-25 14:12:34,Transaction_promo,800
0,7180,2021-02-25 14:03:22,Transaction_promo,2600
0,2818,2021-02-25 14:25:11,Transaction_promo,9600
0,4358,2021-02-25 14:28:17,Transaction_promo,4300
0,9399,2021-02-25 14:27:12,Transaction_promo,1300
0,3923,2021-02-25 14:01:39,Transaction_promo,4700
0,6430,2021-02-25 14:29:45,Transaction_promo,3500
0,5029,2021-02-25 13:19:46,Transaction_promo,3400
0,6197,2021-02-25 13:27:24,Transaction_promo,3900
0,6756,2021-02-25 14:29:40,Transaction_promo,5200
0,5106,2021-02-25 13:29:38,Transaction_promo,1800
0,7548,2021-02-25 13:27:06,Transaction_promo,6400
0,3668,2021-02-25 14:06:58,Transaction_promo,6300
0,3919,2021-02-25 14:01:08,Transaction_promo,6500
0,5789,2021-02-25 14:12:23,Transaction_promo,2500
0,4772,2021-02-25 14:04:25,Transaction_promo,5100
0,3053,2021-02-25 14:24:22,Transaction_promo,6600
0,2408,2021-02-25 14:16:22,Transaction_promo,2200
0,8321,2021-02-25 14:19:09,Transaction_promo,6600
0,2063,2021-02-25 13:11:43,Transaction_promo,23800
0,6265,2021-02-25 13:06:26,Transaction_promo,3200
0,5808,2021-02-25 14:17:31,Transaction_promo,7100
0,6217,2021-02-25 14:28:26,Transaction_promo,2200
0,4949,2021-02-25 14:01:31,Transaction_promo,9400
0,6538,2021-02-25 13:06:32,Transaction_promo,1100
0,3606,2021-02-25 14:04:21,Transaction_promo,4700
0,4098,2021-02-25 14:18:06,Transaction_promo,5000
0,5661,2021-02-25 13:13:07,Transaction_promo,2000
0,7567,2021-02-25 14:01:35,Transaction_promo,2500
0,6332,2021-02-25 13:14:09,Transaction_promo,5300
0,1681,2021-02-25 14:29:11,Transaction_promo,13400
0,2054,2021-02-25 13:13:45,Transaction_promo,4900
0,2122,2021-02-25 13:16:23,Transaction_promo,11000
0,3632,2021-02-25 13:04:29,Transaction_promo,5400
0,3290,2021-02-25 14:27:53,Transaction_promo,6100
0,6790,2021-02-25 13:15:53,Transaction_promo,8900
0,5111,2021-02-25 13:02:26,Transaction_promo,5400
0,9758,2021-02-25 13:13:29,Transaction_promo,900
0,1481,2021-02-25 13:21:26,Transaction_promo,17700
0,1311,2021-02-25 14:20:17,Transaction_promo,15000
0,9722,2021-02-25 13:14:21,Transaction_promo,600
0,5935,2021-02-25 14:16:39,Transaction_promo,8500
0,3875,2021-02-25 14:16:31,Transaction_promo,3400
0,3146,2021-02-25 14:02:06,Organic,5300
0,7243,2021-02-25 10:00:34,Organic,6000
0,7927,2021-02-25 08:25:29,Organic,8900
0,5905,2021-02-25 16:30:26,Organic,3400
0,2826,2021-02-25 09:00:19,Organic,8000
0,4625,2021-02-25 06:23:51,Organic,4400
0,621,2021-02-25 18:02:28,Organic,3500
0,824,2021-02-25 15:30:08,Organic,5800
0,3164,2021-02-25 02:17:05,Organic,500
0,7799,2021-02-25 17:03:25,Organic,7400
0,913,2021-02-25 07:30:43,Organic,21100
0,8547,2021-02-25 11:21:15,Organic,3500
0,4917,2021-02-25 09:20:39,Organic,2300
0,5898,2021-02-25 19:02:49,Organic,2700
0,7669,2021-02-25 04:24:38,Organic,4100
0,9643,2021-02-25 10:09:01,Organic,1100
0,121,2021-02-25 16:28:23,Organic,4200
0,215,2021-02-25 19:14:58,Organic,800
0,5891,2021-02-25 20:07:46,Organic,6500
0,3287,2021-02-25 15:02:58,Organic,1000
0,2372,2021-02-25 13:06:47,Organic,9700
0,5502,2021-02-25 14:10:21,Organic,9000
0,1224,2021-02-25 22:18:09,Organic,8200
0,4292,2021-02-25 18:29:24,Organic,900
0,1829,2021-02-25 15:04:34,Organic,17000
0,3065,2021-02-25 19:19:08,Organic,5900
0,6682,2021-02-25 11:21:23,Organic,900
0,2216,2021-02-25 16:05:07,Organic,600
0,5777,2021-02-25 10:28:42,Organic,1900
0,6211,2021-02-25 14:08:27,Organic,9100
0,7343,2021-02-25 09:28:16,Organic,5700
0,2371,2021-02-25 01:06:32,Organic,7700
0,3804,2021-02-25 17:05:23,Organic,5400
0,9572,2021-02-25 09:09:50,Organic,1500
0,5633,2021-02-25 14:21:27,Organic,6800
0,386,2021-02-25 12:00:13,Organic,6300
0,8659,2021-02-25 11:27:59,Organic,3800
0,5126,2021-02-25 07:14:33,Organic,5700
0,577,2021-02-25 22:20:33,Organic,3900
0,7265,2021-02-25 07:06:46,Organic,7700
0,7508,2021-02-25 21:28:29,Organic,6000
0,7909,2021-02-25 20:19:35,Organic,3900
0,2679,2021-02-25 17:25:23,Organic,5500
0,1005,2021-02-25 16:13:48,Organic,15300
0,6777,2021-02-25 18:28:37,Organic,3300
0,6325,2021-02-25 17:26:47,Organic,4600
0,2204,2021-02-25 13:10:52,Organic,8800
0,5961,2021-02-25 15:03:19,Organic,6300
0,6057,2021-02-25 21:15:27,Organic,4800
0,6108,2021-02-25 06:02:45,Organic,3100
0,4103,2021-02-25 17:21:02,Organic,6700
0,5504,2021-02-25 12:21:47,Organic,5400
0,9755,2021-02-25 14:21:42,Organic,1700
0,6842,2021-02-25 17:02:06,Organic,5400
0,6160,2021-02-25 09:09:20,Organic,5800
0,8754,2021-02-25 13:29:26,Organic,1800
0,4435,2021-02-25 15:29:04,Organic,5200
0,8126,2021-02-25 09:30:51,Organic,8100
0,7459,2021-02-25 15:29:18,Organic,5000
0,8047,2021-02-25 16:11:24,Organic,2200
0,1795,2021-02-25 20:05:12,Organic,4500
0,5354,2021-02-25 00:13:50,Organic,2000
0,3141,2021-02-26 19:06:56,Transaction_promo,4700
0,2717,2021-02-26 20:22:30,Transaction_promo,2900
0,2993,2021-02-26 20:05:54,Transaction_promo,1200
0,4141,2021-02-26 20:01:51,Transaction_promo,4900
0,6195,2021-02-26 19:04:54,Transaction_promo,2600
0,6216,2021-02-26 20:26:52,Transaction_promo,6000
0,3077,2021-02-26 20:00:52,Transaction_promo,5500
0,4207,2021-02-26 20:23:50,Transaction_promo,6500
0,6014,2021-02-26 19:26:20,Transaction_promo,2300
0,3651,2021-02-26 20:16:13,Transaction_promo,9600
0,4723,2021-02-26 20:30:08,Transaction_promo,8100
0,5462,2021-02-26 19:22:04,Transaction_promo,6400
0,2826,2021-02-26 20:11:27,Transaction_promo,4600
0,271,2021-02-26 19:04:45,Transaction_promo,2200
